full_date,year,month,quarter,warehouse_name,city,region,product_name,category,units_sold,revenue,co2_kg,energy_kwh,waste_kg
2025-11-24,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,57,8026.17,1.3599,30.426,5.66
2025-11-24,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,12,579.24,178.8489,30.426,17.92
2025-11-24,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,54,3541.86,18.9157,47.09,18.12
2025-11-24,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,19,2842.21,14.5215,47.09,19.41
2025-11-24,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,195,25018.5,58.8399,47.09,19.98
2025-11-24,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,19,2610.98,2.4071,47.09,9.25
2025-11-24,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,55,7723.1,51.5311,47.09,7.39
2025-11-24,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,175,2376.5,0.0,123.384,0.0
2025-11-24,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,69,5699.4,6.9274,123.384,7.23
2025-11-24,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,61,6991.21,2.0934,123.384,0.71
2025-11-24,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,83,4280.31,0.9472,123.384,3.16
2025-11-24,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,32,3186.56,114.0422,123.384,16.71
2025-11-24,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,150,22020.0,8.591,119.336,6.46
2025-11-24,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,131,9724.13,1.5727,119.336,2.15
2025-11-24,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,130,2545.4,17.9814,119.336,6.09
2025-11-24,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,45,258.75,4.9505,119.336,18.51
2025-11-24,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,50,3200.0,15.2322,119.336,2.0
2025-11-25,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,108,4228.2,6.071,25.592,5.98
2025-11-25,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,87,7783.02,2.1931,25.592,2.51
2025-11-25,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,45,3340.35,1.6369,25.592,0.66
2025-11-25,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,73,437.27,2.783,25.592,8.86
2025-11-25,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,78,11180.52,111.4158,25.592,13.49
2025-11-25,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,119,9486.68,16.9831,20.79,16.6
2025-11-25,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,34,1080.86,1.3674,20.79,1.51
2025-11-25,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,59,1796.55,27.2464,20.79,10.16
2025-11-25,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,173,23367.11,4.5271,20.79,15.72
2025-11-25,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,32,2019.84,0.0,20.79,0.0
2025-11-25,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,75,8190.0,2.9174,56.994,2.66
2025-11-25,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,85,7423.05,18.3367,56.994,19.21
2025-11-25,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,38,2012.1,52.5678,56.994,19.79
2025-11-25,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,197,14093.38,3.6273,56.994,15.07
2025-11-25,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,13,1453.53,48.0759,56.994,6.96
2025-11-25,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,136,18215.84,12.0704,36.71,18.02
2025-11-25,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,129,5748.24,7.0431,36.71,7.61
2025-11-25,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,95,4394.7,6.0858,36.71,2.59
2025-11-25,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,174,14577.72,0.1954,36.71,0.67
2025-11-25,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,44,5649.6,118.5821,36.71,15.5
2025-11-26,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,162,21319.2,3.4706,153.978,2.99
2025-11-26,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,145,15522.25,6.4295,153.978,7.64
2025-11-26,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,180,22447.8,7.1192,153.978,2.42
2025-11-26,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,73,7566.45,3.2304,153.978,9.75
2025-11-26,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,30,2436.0,148.1503,153.978,15.31
2025-11-26,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,165,9764.7,7.294,30.204,5.88
2025-11-26,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,130,14926.6,15.9939,30.204,17.74
2025-11-26,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,44,3270.96,33.0624,30.204,15.52
2025-11-26,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,126,14290.92,4.6569,30.204,14.99
2025-11-26,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,189,15996.96,113.0549,30.204,12.78
2025-11-26,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,186,4097.58,14.9105,62.162,13.38
2025-11-26,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,66,2426.82,4.7433,62.162,7.02
2025-11-26,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,138,19161.3,6.2635,62.162,2.65
2025-11-26,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,190,22159.7,2.9676,62.162,5.32
2025-11-26,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,85,4954.65,101.9085,62.162,12.33
2025-11-26,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,70,980.7,0.8869,128.312,0.84
2025-11-26,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,50,3189.5,5.8114,128.312,8.81
2025-11-26,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,156,1038.96,45.1383,128.312,17.17
2025-11-26,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,177,10113.78,2.273,128.312,8.33
2025-11-26,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,40,2899.2,98.599,128.312,10.74
2025-11-27,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,118,6485.28,24.589,106.56,17.43
2025-11-27,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,25,3512.75,8.6693,106.56,12.28
2025-11-27,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,10,1131.4,25.5523,106.56,12.71
2025-11-27,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,158,2463.22,0.0,106.56,0.0
2025-11-27,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,26,2170.22,139.412,106.56,13.92
2025-11-27,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,128,13126.4,3.5216,66.35,2.77
2025-11-27,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,111,4650.9,2.8844,66.35,3.11
2025-11-27,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,141,9198.84,42.9813,66.35,18.87
2025-11-27,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,154,2058.98,0.5364,66.35,1.5
2025-11-27,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,88,9669.44,68.4219,66.35,6.83
2025-11-27,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,159,12064.92,12.6192,68.916,10.5
2025-11-27,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,24,1698.0,3.9483,68.916,4.87
2025-11-27,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,143,9877.01,25.5753,68.916,8.11
2025-11-27,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,184,6399.52,0.0,68.916,0.0
2025-11-27,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,140,9742.6,133.6667,68.916,17.12
2025-11-27,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,150,20388.0,18.9329,42.312,19.14
2025-11-27,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,48,1385.28,1.529,42.312,1.96
2025-11-27,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,29,4002.0,25.0357,42.312,9.92
2025-11-27,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,38,530.1,1.0261,42.312,3.76
2025-11-27,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,61,5370.44,138.953,42.312,16.38
2025-11-28,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,107,13309.73,9.048,143.992,8.01
2025-11-28,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,49,2203.53,9.6566,143.992,10.09
2025-11-28,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,128,13140.48,3.4862,143.992,1.37
2025-11-28,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,149,9908.5,2.0652,143.992,8.6
2025-11-28,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,73,5240.67,126.5198,143.992,13.85
2025-11-28,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,42,4642.68,2.218,148.606,2.16
2025-11-28,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,15,2203.2,8.054,148.606,11.1
2025-11-28,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,99,2197.8,25.5753,148.606,18.8
2025-11-28,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,147,9112.53,4.863,148.606,15.94
2025-11-28,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,67,8445.35,128.6598,148.606,16.4
2025-11-28,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,106,6303.82,0.0,68.442,0.0
2025-11-28,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,148,3593.44,12.7794,68.442,18.73
2025-11-28,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,117,6938.1,30.4111,68.442,13.9
2025-11-28,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,107,7494.28,2.9742,68.442,9.37
2025-11-28,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,184,26643.2,0.0,68.442,0.0
2025-11-28,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,114,3545.4,11.7889,125.298,9.84
2025-11-28,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,196,19335.4,4.4355,125.298,6.0
2025-11-28,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,27,3995.73,11.7815,125.298,4.48
2025-11-28,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,130,1248.0,3.0137,125.298,9.2
2025-11-28,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,44,5106.2,34.3358,125.298,3.93
2025-11-29,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,143,5298.15,3.7033,61.5,2.65
2025-11-29,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,152,21666.08,10.5528,61.5,11.25
2025-11-29,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,70,3413.2,9.9771,61.5,4.78
2025-11-29,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,46,6804.78,4.8448,61.5,17.09
2025-11-29,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,86,3861.4,114.053,61.5,15.68
2025-11-29,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,197,17442.38,21.1284,92.004,18.47
2025-11-29,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,182,22507.94,11.6765,92.004,14.44
2025-11-29,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,24,607.68,18.4072,92.004,7.38
2025-11-29,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,84,3271.8,3.8695,92.004,12.23
2025-11-29,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,157,14396.9,87.1798,92.004,10.11
2025-11-29,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,22,890.78,3.9695,23.458,3.38
2025-11-29,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,69,5745.63,2.468,23.458,3.32
2025-11-29,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,18,1255.14,16.5117,23.458,5.68
2025-11-29,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,182,19470.36,6.1824,23.458,17.3
2025-11-29,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,21,1329.93,117.7582,23.458,16.39
2025-11-29,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,117,11016.72,9.9296,35.872,8.86
2025-11-29,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,27,530.01,12.769,35.872,17.57
2025-11-29,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,195,22620.0,12.4577,35.872,6.0
2025-11-29,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,18,2202.66,4.6358,35.872,18.53
2025-11-29,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,14,558.6,163.7233,35.872,17.92
2025-11-30,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,125,15978.75,10.097,115.956,7.57
2025-11-30,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,58,723.26,12.7694,115.956,18.24
2025-11-30,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,75,2586.0,31.8195,115.956,13.23
2025-11-30,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,175,2882.25,2.2516,115.956,7.74
2025-11-30,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,33,2728.11,26.2845,115.956,3.67
2025-11-30,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,153,9920.52,11.1338,49.51,7.86
2025-11-30,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,44,2698.08,8.1759,49.51,12.3
2025-11-30,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,191,4952.63,32.4482,49.51,14.37
2025-11-30,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,128,17617.92,1.7342,49.51,4.93
2025-11-30,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,116,9953.96,12.9327,49.51,1.59
2025-11-30,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,86,5124.74,12.6301,128.264,13.07
2025-11-30,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,67,3256.87,6.3828,128.264,8.23
2025-11-30,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,144,7375.68,38.1085,128.264,15.43
2025-11-30,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,116,7447.2,5.632,128.264,19.0
2025-11-30,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,147,10828.02,115.3701,128.264,13.03
2025-11-30,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,152,11684.24,1.5669,31.528,1.55
2025-11-30,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,181,10908.87,3.4003,31.528,5.28
2025-11-30,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,198,27161.64,13.4053,31.528,4.88
2025-11-30,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,170,17581.4,1.079,31.528,3.29
2025-11-30,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,98,13869.94,88.6405,31.528,12.08
2025-12-01,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,141,18754.41,6.2144,25.304,6.26
2025-12-01,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,194,14177.52,17.3128,25.304,19.58
2025-12-01,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,146,14462.76,35.6593,25.304,15.44
2025-12-01,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,88,3777.84,5.3857,25.304,17.96
2025-12-01,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,129,2489.7,17.4187,25.304,1.89
2025-12-01,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,62,3875.62,18.4385,116.046,18.83
2025-12-01,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,82,4936.4,11.0673,116.046,11.55
2025-12-01,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,132,18161.88,51.7835,116.046,19.85
2025-12-01,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,188,17416.32,2.3605,116.046,9.23
2025-12-01,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,71,6038.55,52.5795,116.046,5.16
2025-12-01,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,13,464.23,4.6866,80.934,3.64
2025-12-01,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,40,4532.0,2.8273,80.934,3.25
2025-12-01,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,63,8257.41,25.8225,80.934,10.32
2025-12-01,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,95,4651.2,4.7617,80.934,16.02
2025-12-01,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,58,8381.0,144.7664,80.934,19.08
2025-12-01,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,28,903.84,9.3279,136.024,6.52
2025-12-01,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,153,5579.91,2.5934,136.024,3.03
2025-12-01,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,106,10884.08,10.8214,136.024,5.19
2025-12-01,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,164,1759.72,5.8836,136.024,19.74
2025-12-01,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,160,17603.2,80.6594,136.024,10.25
2025-12-02,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,57,7863.15,5.8354,36.562,5.84
2025-12-02,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,25,2024.25,1.4359,36.562,1.55
2025-12-02,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,100,2954.0,10.3056,36.562,4.66
2025-12-02,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,194,16344.5,2.3647,36.562,8.75
2025-12-02,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,148,21992.8,65.3427,36.562,8.68
2025-12-02,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,135,19593.9,11.4345,76.622,9.36
2025-12-02,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,127,3732.53,1.5458,76.622,1.72
2025-12-02,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,177,25098.6,21.4936,76.622,8.95
2025-12-02,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,96,4061.76,3.2632,76.622,12.29
2025-12-02,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,174,19529.76,40.6907,76.622,4.66
2025-12-02,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,60,3169.8,6.691,147.538,4.85
2025-12-02,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,72,5572.8,2.7122,147.538,4.02
2025-12-02,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,159,14147.82,42.9799,147.538,15.92
2025-12-02,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,116,5544.8,0.727,147.538,2.55
2025-12-02,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,107,9375.34,83.091,147.538,9.64
2025-12-02,2025,12,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,21,1817.97,10.9745,55.268,9.1
2025-12-02,2025,12,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,14,599.34,12.962,55.268,19.83
2025-12-02,2025,12,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,91,12519.78,55.9567,55.268,18.83
2025-12-02,2025,12,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,104,5238.48,1.7605,55.268,6.09
2025-12-02,2025,12,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,66,7423.68,17.4764,55.268,2.13
2025-12-03,2025,12,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,34,2755.36,7.7363,59.412,6.06
2025-12-03,2025,12,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,144,5990.4,2.0065,59.412,2.21
2025-12-03,2025,12,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,188,19313.24,45.5253,59.412,19.49
2025-12-03,2025,12,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,55,1128.6,2.3833,59.412,7.78
2025-12-03,2025,12,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,71,2330.93,141.742,59.412,14.19
2025-12-03,2025,12,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,145,15909.4,8.7593,60.578,7.72
2025-12-03,2025,12,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,14,1089.48,6.4494,60.578,8.57
2025-12-03,2025,12,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,11,903.87,39.0633,60.578,14.08
2025-12-03,2025,12,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,115,772.8,1.2069,60.578,4.59
2025-12-03,2025,12,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,147,21569.31,118.9815,60.578,16.47
2025-12-03,2025,12,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,173,17590.64,14.815,138.756,13.64
2025-12-03,2025,12,4,Portland DC,Portland,West,Compostable Packaging,Packaging,178,13481.72,7.6767,138.756,11.78
2025-12-03,2025,12,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,65,5091.45,0.0,138.756,0.0
2025-12-03,2025,12,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,105,1445.85,5.6118,138.756,18.71
2025-12-03,2025,12,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,167,22937.45,183.5108,138.756,18.89
